Date;Euro
30/06/2024 23:00:00;€ € 93,25
30/06/2024 22:00:00;€ € 103,93
30/06/2024 21:00:00;€ € 92,00
30/06/2024 20:00:00;€ € 76,64
30/06/2024 19:00:00;€ € 67,78
30/06/2024 18:00:00;€ € 65,13
30/06/2024 17:00:00;€ € 26,82
30/06/2024 16:00:00;€ € 0,92
30/06/2024 15:00:00;€ € 0,00
30/06/2024 14:00:00;€ € -1,09
30/06/2024 13:00:00;€ € -1,51
30/06/2024 12:00:00;€ € -0,02
30/06/2024 11:00:00;€ € 0,00
30/06/2024 10:00:00;€ € 0,00
30/06/2024 9:00:00;€ € 0,82
30/06/2024 8:00:00;€ € 6,83
30/06/2024 7:00:00;€ € 14,01
30/06/2024 6:00:00;€ € 26,57
30/06/2024 5:00:00;€ € 26,99
30/06/2024 4:00:00;€ € 30,67
30/06/2024 3:00:00;€ € 33,68
30/06/2024 2:00:00;€ € 37,00
30/06/2024 1:00:00;€ € 44,96
30/06/2024 0:00:00;€ € 56,57
29/06/2024 23:00:00;€ € 73,56
29/06/2024 22:00:00;€ € 79,80
29/06/2024 21:00:00;€ € 75,17
29/06/2024 20:00:00;€ € 93,05
29/06/2024 19:00:00;€ € 85,91
29/06/2024 18:00:00;€ € 68,80
29/06/2024 17:00:00;€ € 50,31
29/06/2024 16:00:00;€ € 12,26
29/06/2024 15:00:00;€ € 1,40
29/06/2024 14:00:00;€ € -0,07
29/06/2024 13:00:00;€ € -0,22
29/06/2024 12:00:00;€ € -0,01
29/06/2024 11:00:00;€ € 0,04
29/06/2024 10:00:00;€ € 5,04
29/06/2024 9:00:00;€ € 29,58
29/06/2024 8:00:00;€ € 47,36
29/06/2024 7:00:00;€ € 50,00
29/06/2024 6:00:00;€ € 57,86
29/06/2024 5:00:00;€ € 62,53
29/06/2024 4:00:00;€ € 62,89
29/06/2024 3:00:00;€ € 69,93
29/06/2024 2:00:00;€ € 67,86
29/06/2024 1:00:00;€ € 71,85
29/06/2024 0:00:00;€ € 86,68
28/06/2024 23:00:00;€ € 106,83
28/06/2024 22:00:00;€ € 119,31
28/06/2024 21:00:00;€ € 120,51
28/06/2024 20:00:00;€ € 101,29
28/06/2024 19:00:00;€ € 87,32
28/06/2024 18:00:00;€ € 46,02
28/06/2024 17:00:00;€ € 5,99
28/06/2024 16:00:00;€ € -2,90
28/06/2024 15:00:00;€ € -7,08
28/06/2024 14:00:00;€ € -10,52
28/06/2024 13:00:00;€ € -7,98
28/06/2024 12:00:00;€ € -10,00
28/06/2024 11:00:00;€ € -9,93
28/06/2024 10:00:00;€ € -3,58
28/06/2024 9:00:00;€ € 21,01
28/06/2024 8:00:00;€ € 59,38
28/06/2024 7:00:00;€ € 58,33
28/06/2024 6:00:00;€ € 55,55
28/06/2024 5:00:00;€ € 42,25
28/06/2024 4:00:00;€ € 39,71
28/06/2024 3:00:00;€ € 40,20
28/06/2024 2:00:00;€ € 44,32
28/06/2024 1:00:00;€ € 51,08
28/06/2024 0:00:00;€ € 52,72
27/06/2024 23:00:00;€ € 86,16
27/06/2024 22:00:00;€ € 102,06
27/06/2024 21:00:00;€ € 115,43
27/06/2024 20:00:00;€ € 122,74
27/06/2024 19:00:00;€ € 87,77
27/06/2024 18:00:00;€ € 67,70
27/06/2024 17:00:00;€ € 38,25
27/06/2024 16:00:00;€ € 18,07
27/06/2024 15:00:00;€ € 0,00
27/06/2024 14:00:00;€ € 13,19
27/06/2024 13:00:00;€ € 22,13
27/06/2024 12:00:00;€ € 37,28
27/06/2024 11:00:00;€ € 52,27
27/06/2024 10:00:00;€ € 67,51
27/06/2024 9:00:00;€ € 88,89
27/06/2024 8:00:00;€ € 115,00
27/06/2024 7:00:00;€ € 116,98
27/06/2024 6:00:00;€ € 93,44
27/06/2024 5:00:00;€ € 71,60
27/06/2024 4:00:00;€ € 67,89
27/06/2024 3:00:00;€ € 71,80
27/06/2024 2:00:00;€ € 80,53
27/06/2024 1:00:00;€ € 86,91
27/06/2024 0:00:00;€ € 96,00
26/06/2024 23:00:00;€ € 138,20
26/06/2024 22:00:00;€ € 162,00
26/06/2024 21:00:00;€ € 205,00
26/06/2024 20:00:00;€ € 131,40
26/06/2024 19:00:00;€ € 141,33
26/06/2024 18:00:00;€ € 106,41
26/06/2024 17:00:00;€ € 97,12
26/06/2024 16:00:00;€ € 79,40
26/06/2024 15:00:00;€ € 0,00
26/06/2024 14:00:00;€ € -144,00
26/06/2024 13:00:00;€ € -155,00
26/06/2024 12:00:00;€ € -142,00
26/06/2024 11:00:00;€ € -60,00
26/06/2024 10:00:00;€ € 59,60
26/06/2024 9:00:00;€ € 109,94
26/06/2024 8:00:00;€ € 126,46
26/06/2024 7:00:00;€ € 132,84
26/06/2024 6:00:00;€ € 126,00
26/06/2024 5:00:00;€ € 99,50
26/06/2024 4:00:00;€ € 115,00
26/06/2024 3:00:00;€ € 106,80
26/06/2024 2:00:00;€ € 99,00
26/06/2024 1:00:00;€ € 101,88
26/06/2024 0:00:00;€ € 115,60
25/06/2024 23:00:00;€ € 89,95
25/06/2024 22:00:00;€ € 106,57
25/06/2024 21:00:00;€ € 122,09
25/06/2024 20:00:00;€ € 125,89
25/06/2024 19:00:00;€ € 107,74
25/06/2024 18:00:00;€ € 78,90
25/06/2024 17:00:00;€ € 35,02
25/06/2024 16:00:00;€ € 25,00
25/06/2024 15:00:00;€ € 9,50
25/06/2024 14:00:00;€ € -12,89
25/06/2024 13:00:00;€ € -20,00
25/06/2024 12:00:00;€ € -9,10
