Date;Euro
30/09/2021 23:00:00;€ € 57,55
30/09/2021 22:00:00;€ € 103,24
30/09/2021 21:00:00;€ € 142,93
30/09/2021 20:00:00;€ € 195,28
30/09/2021 19:00:00;€ € 219,93
30/09/2021 18:00:00;€ € 201,03
30/09/2021 17:00:00;€ € 176,66
30/09/2021 16:00:00;€ € 118,19
30/09/2021 15:00:00;€ € 95,12
30/09/2021 14:00:00;€ € 83,02
30/09/2021 13:00:00;€ € 79,59
30/09/2021 12:00:00;€ € 95,50
30/09/2021 11:00:00;€ € 112,15
30/09/2021 10:00:00;€ € 130,10
30/09/2021 9:00:00;€ € 200,10
30/09/2021 8:00:00;€ € 206,20
30/09/2021 7:00:00;€ € 226,15
30/09/2021 6:00:00;€ € 154,66
30/09/2021 5:00:00;€ € 108,66
30/09/2021 4:00:00;€ € 82,07
30/09/2021 3:00:00;€ € 65,39
30/09/2021 2:00:00;€ € 82,28
30/09/2021 1:00:00;€ € 86,45
30/09/2021 0:00:00;€ € 101,18
29/09/2021 23:00:00;€ € 84,00
29/09/2021 22:00:00;€ € 115,38
29/09/2021 21:00:00;€ € 145,00
29/09/2021 20:00:00;€ € 190,29
29/09/2021 19:00:00;€ € 188,12
29/09/2021 18:00:00;€ € 173,23
29/09/2021 17:00:00;€ € 127,72
29/09/2021 16:00:00;€ € 84,09
29/09/2021 15:00:00;€ € 69,41
29/09/2021 14:00:00;€ € 100,00
29/09/2021 13:00:00;€ € 73,97
29/09/2021 12:00:00;€ € 103,50
29/09/2021 11:00:00;€ € 168,90
29/09/2021 10:00:00;€ € 183,59
29/09/2021 9:00:00;€ € 195,28
29/09/2021 8:00:00;€ € 204,51
29/09/2021 7:00:00;€ € 194,93
29/09/2021 6:00:00;€ € 162,68
29/09/2021 5:00:00;€ € 104,06
29/09/2021 4:00:00;€ € 87,73
29/09/2021 3:00:00;€ € 88,53
29/09/2021 2:00:00;€ € 95,35
29/09/2021 1:00:00;€ € 110,83
29/09/2021 0:00:00;€ € 120,55
28/09/2021 23:00:00;€ € 139,57
28/09/2021 22:00:00;€ € 164,91
28/09/2021 21:00:00;€ € 177,13
28/09/2021 20:00:00;€ € 195,33
28/09/2021 19:00:00;€ € 237,01
28/09/2021 18:00:00;€ € 197,69
28/09/2021 17:00:00;€ € 180,10
28/09/2021 16:00:00;€ € 165,00
28/09/2021 15:00:00;€ € 146,80
28/09/2021 14:00:00;€ € 132,69
28/09/2021 13:00:00;€ € 134,11
28/09/2021 12:00:00;€ € 141,38
28/09/2021 11:00:00;€ € 164,29
28/09/2021 10:00:00;€ € 174,21
28/09/2021 9:00:00;€ € 187,94
28/09/2021 8:00:00;€ € 195,10
28/09/2021 7:00:00;€ € 190,21
28/09/2021 6:00:00;€ € 170,52
28/09/2021 5:00:00;€ € 119,91
28/09/2021 4:00:00;€ € 105,97
28/09/2021 3:00:00;€ € 98,10
28/09/2021 2:00:00;€ € 98,37
28/09/2021 1:00:00;€ € 106,29
28/09/2021 0:00:00;€ € 112,76
27/09/2021 23:00:00;€ € 110,04
27/09/2021 22:00:00;€ € 127,48
27/09/2021 21:00:00;€ € 150,00
27/09/2021 20:00:00;€ € 169,96
27/09/2021 19:00:00;€ € 185,19
27/09/2021 18:00:00;€ € 173,10
27/09/2021 17:00:00;€ € 162,10
27/09/2021 16:00:00;€ € 137,90
27/09/2021 15:00:00;€ € 75,61
27/09/2021 14:00:00;€ € 66,77
27/09/2021 13:00:00;€ € 82,36
27/09/2021 12:00:00;€ € 125,10
27/09/2021 11:00:00;€ € 154,00
27/09/2021 10:00:00;€ € 172,15
27/09/2021 9:00:00;€ € 181,00
27/09/2021 8:00:00;€ € 190,84
27/09/2021 7:00:00;€ € 184,73
27/09/2021 6:00:00;€ € 171,78
27/09/2021 5:00:00;€ € 113,09
27/09/2021 4:00:00;€ € 102,23
27/09/2021 3:00:00;€ € 100,00
27/09/2021 2:00:00;€ € 105,99
27/09/2021 1:00:00;€ € 112,03
27/09/2021 0:00:00;€ € 133,27
26/09/2021 23:00:00;€ € 143,50
26/09/2021 22:00:00;€ € 163,94
26/09/2021 21:00:00;€ € 166,52
26/09/2021 20:00:00;€ € 179,18
26/09/2021 19:00:00;€ € 185,85
26/09/2021 18:00:00;€ € 170,80
26/09/2021 17:00:00;€ € 137,36
26/09/2021 16:00:00;€ € 112,33
26/09/2021 15:00:00;€ € 94,79
26/09/2021 14:00:00;€ € 90,65
26/09/2021 13:00:00;€ € 93,13
26/09/2021 12:00:00;€ € 102,98
26/09/2021 11:00:00;€ € 106,31
26/09/2021 10:00:00;€ € 112,11
26/09/2021 9:00:00;€ € 115,34
26/09/2021 8:00:00;€ € 117,81
26/09/2021 7:00:00;€ € 113,09
26/09/2021 6:00:00;€ € 111,96
26/09/2021 5:00:00;€ € 104,68
26/09/2021 4:00:00;€ € 105,09
26/09/2021 3:00:00;€ € 106,11
26/09/2021 2:00:00;€ € 113,46
26/09/2021 1:00:00;€ € 124,95
26/09/2021 0:00:00;€ € 145,28
25/09/2021 23:00:00;€ € 158,30
25/09/2021 22:00:00;€ € 164,91
25/09/2021 21:00:00;€ € 169,90
25/09/2021 20:00:00;€ € 188,17
25/09/2021 19:00:00;€ € 214,58
25/09/2021 18:00:00;€ € 181,77
25/09/2021 17:00:00;€ € 166,60
25/09/2021 16:00:00;€ € 125,99
25/09/2021 15:00:00;€ € 113,56
25/09/2021 14:00:00;€ € 107,95
25/09/2021 13:00:00;€ € 107,37
25/09/2021 12:00:00;€ € 111,58
25/09/2021 11:00:00;€ € 122,31
25/09/2021 10:00:00;€ € 139,55
25/09/2021 9:00:00;€ € 169,37
25/09/2021 8:00:00;€ € 175,82
25/09/2021 7:00:00;€ € 162,21
25/09/2021 6:00:00;€ € 166,50
25/09/2021 5:00:00;€ € 132,70
25/09/2021 4:00:00;€ € 119,68
25/09/2021 3:00:00;€ € 131,40
25/09/2021 2:00:00;€ € 143,31
25/09/2021 1:00:00;€ € 142,18
25/09/2021 0:00:00;€ € 147,20
24/09/2021 23:00:00;€ € 175,53
24/09/2021 22:00:00;€ € 199,70
24/09/2021 21:00:00;€ € 199,90
24/09/2021 20:00:00;€ € 213,60
24/09/2021 19:00:00;€ € 182,60
24/09/2021 18:00:00;€ € 166,30
24/09/2021 17:00:00;€ € 159,24
24/09/2021 16:00:00;€ € 117,97
24/09/2021 15:00:00;€ € 126,38
24/09/2021 14:00:00;€ € 127,40
24/09/2021 13:00:00;€ € 132,50
24/09/2021 12:00:00;€ € 158,37
24/09/2021 11:00:00;€ € 131,39
24/09/2021 10:00:00;€ € 151,76
24/09/2021 9:00:00;€ € 203,64
24/09/2021 8:00:00;€ € 184,87
24/09/2021 7:00:00;€ € 183,80
24/09/2021 6:00:00;€ € 150,10
24/09/2021 5:00:00;€ € 97,98
24/09/2021 4:00:00;€ € 97,72
24/09/2021 3:00:00;€ € 108,83
24/09/2021 2:00:00;€ € 132,50
24/09/2021 1:00:00;€ € 134,87
24/09/2021 0:00:00;€ € 158,55
23/09/2021 23:00:00;€ € 154,94
23/09/2021 22:00:00;€ € 164,84
23/09/2021 21:00:00;€ € 184,00
23/09/2021 20:00:00;€ € 226,62
23/09/2021 19:00:00;€ € 243,06
23/09/2021 18:00:00;€ € 203,13
23/09/2021 17:00:00;€ € 160,00
23/09/2021 16:00:00;€ € 110,00
23/09/2021 15:00:00;€ € 100,00
23/09/2021 14:00:00;€ € 78,00
23/09/2021 13:00:00;€ € 79,90
23/09/2021 12:00:00;€ € 78,00
