Date;Euro
30/06/2026 23:00:00;€ € 234,67
30/06/2026 22:00:00;€ € 319,36
30/06/2026 21:00:00;€ € 433,67
30/06/2026 20:00:00;€ € 562,28
30/06/2026 19:00:00;€ € 487,50
30/06/2026 18:00:00;€ € 272,60
30/06/2026 17:00:00;€ € 206,20
30/06/2026 16:00:00;€ € 126,77
30/06/2026 15:00:00;€ € 115,38
30/06/2026 14:00:00;€ € 110,20
30/06/2026 13:00:00;€ € 102,81
30/06/2026 12:00:00;€ € 98,64
30/06/2026 11:00:00;€ € 101,22
30/06/2026 10:00:00;€ € 108,98
30/06/2026 09:00:00;€ € 130,37
30/06/2026 08:00:00;€ € 175,49
30/06/2026 07:00:00;€ € 196,33
30/06/2026 06:00:00;€ € 201,70
30/06/2026 05:00:00;€ € 187,43
30/06/2026 04:00:00;€ € 170,12
30/06/2026 03:00:00;€ € 169,91
30/06/2026 02:00:00;€ € 167,11
30/06/2026 01:00:00;€ € 176,14
30/06/2026 00:00:00;€ € 208,14
29/06/2026 23:00:00;€ € 198,50
29/06/2026 22:00:00;€ € 267,70
29/06/2026 21:00:00;€ € 393,14
29/06/2026 20:00:00;€ € 358,20
29/06/2026 19:00:00;€ € 207,90
29/06/2026 18:00:00;€ € 147,76
29/06/2026 17:00:00;€ € 115,55
29/06/2026 16:00:00;€ € 103,67
29/06/2026 15:00:00;€ € 96,84
29/06/2026 14:00:00;€ € 86,38
29/06/2026 13:00:00;€ € 82,03
29/06/2026 12:00:00;€ € 89,51
29/06/2026 11:00:00;€ € 99,10
29/06/2026 10:00:00;€ € 106,92
29/06/2026 09:00:00;€ € 120,95
29/06/2026 08:00:00;€ € 142,97
29/06/2026 07:00:00;€ € 155,41
29/06/2026 06:00:00;€ € 143,00
29/06/2026 05:00:00;€ € 124,47
29/06/2026 04:00:00;€ € 112,95
29/06/2026 03:00:00;€ € 109,44
29/06/2026 02:00:00;€ € 112,94
29/06/2026 01:00:00;€ € 113,66
29/06/2026 00:00:00;€ € 123,12
28/06/2026 23:00:00;€ € 136,91
28/06/2026 22:00:00;€ € 147,38
28/06/2026 21:00:00;€ € 145,94
28/06/2026 20:00:00;€ € 137,08
28/06/2026 19:00:00;€ € 124,46
28/06/2026 18:00:00;€ € 112,95
28/06/2026 17:00:00;€ € 79,05
28/06/2026 16:00:00;€ € 22,69
28/06/2026 15:00:00;€ € 1,62
28/06/2026 14:00:00;€ € 0,02
28/06/2026 13:00:00;€ € 0,36
28/06/2026 12:00:00;€ € 0,03
28/06/2026 11:00:00;€ € 0,41
28/06/2026 10:00:00;€ € 5,24
28/06/2026 09:00:00;€ € 32,81
28/06/2026 08:00:00;€ € 76,69
28/06/2026 07:00:00;€ € 104,43
28/06/2026 06:00:00;€ € 112,06
28/06/2026 05:00:00;€ € 115,12
28/06/2026 04:00:00;€ € 114,73
28/06/2026 03:00:00;€ € 115,69
28/06/2026 02:00:00;€ € 119,68
28/06/2026 01:00:00;€ € 130,68
28/06/2026 00:00:00;€ € 137,35
27/06/2026 23:00:00;€ € 153,72
27/06/2026 22:00:00;€ € 187,51
27/06/2026 21:00:00;€ € 288,82
27/06/2026 20:00:00;€ € 244,00
27/06/2026 19:00:00;€ € 171,82
27/06/2026 18:00:00;€ € 123,79
27/06/2026 17:00:00;€ € 97,43
27/06/2026 16:00:00;€ € 49,01
27/06/2026 15:00:00;€ € 12,77
27/06/2026 14:00:00;€ € 3,39
27/06/2026 13:00:00;€ € 0,04
27/06/2026 12:00:00;€ € 27,72
27/06/2026 11:00:00;€ € 35,09
27/06/2026 10:00:00;€ € 36,02
27/06/2026 09:00:00;€ € 79,10
27/06/2026 08:00:00;€ € 112,52
27/06/2026 07:00:00;€ € 109,27
27/06/2026 06:00:00;€ € 112,72
27/06/2026 05:00:00;€ € 114,00
27/06/2026 04:00:00;€ € 115,32
27/06/2026 03:00:00;€ € 115,83
27/06/2026 02:00:00;€ € 118,12
27/06/2026 01:00:00;€ € 124,66
27/06/2026 00:00:00;€ € 132,55
26/06/2026 23:00:00;€ € 154,86
26/06/2026 22:00:00;€ € 202,63
26/06/2026 21:00:00;€ € 297,16
26/06/2026 20:00:00;€ € 352,47
26/06/2026 19:00:00;€ € 243,75
26/06/2026 18:00:00;€ € 150,63
26/06/2026 17:00:00;€ € 112,30
26/06/2026 16:00:00;€ € 95,22
26/06/2026 15:00:00;€ € 106,54
26/06/2026 14:00:00;€ € 95,79
26/06/2026 13:00:00;€ € 81,42
26/06/2026 12:00:00;€ € 90,00
26/06/2026 11:00:00;€ € 106,35
26/06/2026 10:00:00;€ € 96,55
26/06/2026 09:00:00;€ € 111,18
26/06/2026 08:00:00;€ € 121,80
26/06/2026 07:00:00;€ € 137,39
26/06/2026 06:00:00;€ € 145,90
26/06/2026 05:00:00;€ € 123,92
26/06/2026 04:00:00;€ € 116,48
26/06/2026 03:00:00;€ € 116,85
26/06/2026 02:00:00;€ € 118,74
26/06/2026 01:00:00;€ € 128,07
26/06/2026 00:00:00;€ € 142,62
25/06/2026 23:00:00;€ € 163,03
25/06/2026 22:00:00;€ € 188,96
25/06/2026 21:00:00;€ € 280,86
25/06/2026 20:00:00;€ € 297,27
25/06/2026 19:00:00;€ € 204,18
25/06/2026 18:00:00;€ € 134,86
25/06/2026 17:00:00;€ € 107,81
25/06/2026 16:00:00;€ € 91,95
25/06/2026 15:00:00;€ € 87,30
25/06/2026 14:00:00;€ € 73,38
25/06/2026 13:00:00;€ € 66,42
25/06/2026 12:00:00;€ € 72,45
25/06/2026 11:00:00;€ € 91,21
25/06/2026 10:00:00;€ € 89,25
25/06/2026 09:00:00;€ € 105,01
25/06/2026 08:00:00;€ € 120,55
25/06/2026 07:00:00;€ € 145,91
25/06/2026 06:00:00;€ € 160,45
25/06/2026 05:00:00;€ € 136,42
25/06/2026 04:00:00;€ € 135,10
25/06/2026 03:00:00;€ € 135,95
25/06/2026 02:00:00;€ € 138,00
25/06/2026 01:00:00;€ € 151,79
25/06/2026 00:00:00;€ € 168,85
24/06/2026 23:00:00;€ € 350,26
24/06/2026 22:00:00;€ € 688,37
24/06/2026 21:00:00;€ € 933,28
