Date;Euro
31/05/2025 23:00:00;€ € 97,26
31/05/2025 22:00:00;€ € 124,35
31/05/2025 21:00:00;€ € 130,32
31/05/2025 20:00:00;€ € 134,23
31/05/2025 19:00:00;€ € 123,12
31/05/2025 18:00:00;€ € 83,51
31/05/2025 17:00:00;€ € 32,63
31/05/2025 16:00:00;€ € -0,05
31/05/2025 15:00:00;€ € -3,00
31/05/2025 14:00:00;€ € -7,75
31/05/2025 13:00:00;€ € -13,17
31/05/2025 12:00:00;€ € -3,07
31/05/2025 11:00:00;€ € -1,00
31/05/2025 10:00:00;€ € -0,02
31/05/2025 9:00:00;€ € 1,00
31/05/2025 8:00:00;€ € 51,98
31/05/2025 7:00:00;€ € 88,33
31/05/2025 6:00:00;€ € 89,60
31/05/2025 5:00:00;€ € 88,46
31/05/2025 4:00:00;€ € 90,00
31/05/2025 3:00:00;€ € 89,74
31/05/2025 2:00:00;€ € 92,06
31/05/2025 1:00:00;€ € 96,05
31/05/2025 0:00:00;€ € 107,00
30/05/2025 23:00:00;€ € 108,04
30/05/2025 22:00:00;€ € 130,19
30/05/2025 21:00:00;€ € 145,48
30/05/2025 20:00:00;€ € 132,83
30/05/2025 19:00:00;€ € 107,51
30/05/2025 18:00:00;€ € 66,98
30/05/2025 17:00:00;€ € 7,72
30/05/2025 16:00:00;€ € -0,02
30/05/2025 15:00:00;€ € -1,45
30/05/2025 14:00:00;€ € -3,11
30/05/2025 13:00:00;€ € -2,64
30/05/2025 12:00:00;€ € -0,47
30/05/2025 11:00:00;€ € -0,04
30/05/2025 10:00:00;€ € 1,83
30/05/2025 9:00:00;€ € 29,13
30/05/2025 8:00:00;€ € 53,01
30/05/2025 7:00:00;€ € 68,38
30/05/2025 6:00:00;€ € 66,89
30/05/2025 5:00:00;€ € 52,24
30/05/2025 4:00:00;€ € 37,39
30/05/2025 3:00:00;€ € 33,95
30/05/2025 2:00:00;€ € 33,82
30/05/2025 1:00:00;€ € 28,88
30/05/2025 0:00:00;€ € 46,27
29/05/2025 23:00:00;€ € 58,37
29/05/2025 22:00:00;€ € 77,49
29/05/2025 21:00:00;€ € 75,79
29/05/2025 20:00:00;€ € 76,67
29/05/2025 19:00:00;€ € 68,32
29/05/2025 18:00:00;€ € 52,78
29/05/2025 17:00:00;€ € 17,35
29/05/2025 16:00:00;€ € -1,06
29/05/2025 15:00:00;€ € -2,05
29/05/2025 14:00:00;€ € -1,71
29/05/2025 13:00:00;€ € -1,59
29/05/2025 12:00:00;€ € -0,01
29/05/2025 11:00:00;€ € 2,55
29/05/2025 10:00:00;€ € 31,36
29/05/2025 9:00:00;€ € 75,86
29/05/2025 8:00:00;€ € 91,00
29/05/2025 7:00:00;€ € 82,44
29/05/2025 6:00:00;€ € 85,05
29/05/2025 5:00:00;€ € 100,00
29/05/2025 4:00:00;€ € 104,00
29/05/2025 3:00:00;€ € 102,79
29/05/2025 2:00:00;€ € 103,43
29/05/2025 1:00:00;€ € 111,24
29/05/2025 0:00:00;€ € 114,80
28/05/2025 23:00:00;€ € 103,59
28/05/2025 22:00:00;€ € 144,81
28/05/2025 21:00:00;€ € 178,50
28/05/2025 20:00:00;€ € 120,95
28/05/2025 19:00:00;€ € 99,66
28/05/2025 18:00:00;€ € 80,80
28/05/2025 17:00:00;€ € 66,09
28/05/2025 16:00:00;€ € 49,51
28/05/2025 15:00:00;€ € 31,86
28/05/2025 14:00:00;€ € 39,02
28/05/2025 13:00:00;€ € 42,37
28/05/2025 12:00:00;€ € 47,93
28/05/2025 11:00:00;€ € 52,26
28/05/2025 10:00:00;€ € 62,14
28/05/2025 9:00:00;€ € 81,65
28/05/2025 8:00:00;€ € 93,42
28/05/2025 7:00:00;€ € 93,67
28/05/2025 6:00:00;€ € 78,50
28/05/2025 5:00:00;€ € 58,38
28/05/2025 4:00:00;€ € 49,68
28/05/2025 3:00:00;€ € 46,68
28/05/2025 2:00:00;€ € 53,56
28/05/2025 1:00:00;€ € 54,89
28/05/2025 0:00:00;€ € 65,37
27/05/2025 23:00:00;€ € 81,75
27/05/2025 22:00:00;€ € 100,91
27/05/2025 21:00:00;€ € 112,45
27/05/2025 20:00:00;€ € 127,52
27/05/2025 19:00:00;€ € 113,98
27/05/2025 18:00:00;€ € 94,73
27/05/2025 17:00:00;€ € 75,82
27/05/2025 16:00:00;€ € 42,99
27/05/2025 15:00:00;€ € 2,19
27/05/2025 14:00:00;€ € -0,07
27/05/2025 13:00:00;€ € -0,04
27/05/2025 12:00:00;€ € 0,02
27/05/2025 11:00:00;€ € 2,62
27/05/2025 10:00:00;€ € 3,66
27/05/2025 9:00:00;€ € 45,72
27/05/2025 8:00:00;€ € 62,12
27/05/2025 7:00:00;€ € 62,26
27/05/2025 6:00:00;€ € 57,70
27/05/2025 5:00:00;€ € 49,75
27/05/2025 4:00:00;€ € 32,69
27/05/2025 3:00:00;€ € 32,76
27/05/2025 2:00:00;€ € 45,84
27/05/2025 1:00:00;€ € 61,40
27/05/2025 0:00:00;€ € 72,14
26/05/2025 23:00:00;€ € 82,65
26/05/2025 22:00:00;€ € 104,64
26/05/2025 21:00:00;€ € 134,01
26/05/2025 20:00:00;€ € 128,15
26/05/2025 19:00:00;€ € 91,21
26/05/2025 18:00:00;€ € 76,33
26/05/2025 17:00:00;€ € 15,68
26/05/2025 16:00:00;€ € 0,91
26/05/2025 15:00:00;€ € -1,41
26/05/2025 14:00:00;€ € -1,15
26/05/2025 13:00:00;€ € -1,72
26/05/2025 12:00:00;€ € -1,00
26/05/2025 11:00:00;€ € -0,16
26/05/2025 10:00:00;€ € 8,55
26/05/2025 9:00:00;€ € 72,04
26/05/2025 8:00:00;€ € 103,63
26/05/2025 7:00:00;€ € 123,23
26/05/2025 6:00:00;€ € 93,25
26/05/2025 5:00:00;€ € 66,95
26/05/2025 4:00:00;€ € 59,63
26/05/2025 3:00:00;€ € 55,54
26/05/2025 2:00:00;€ € 57,09
26/05/2025 1:00:00;€ € 67,27
26/05/2025 0:00:00;€ € 75,89
25/05/2025 23:00:00;€ € 78,08
25/05/2025 22:00:00;€ € 88,62
25/05/2025 21:00:00;€ € 92,80
25/05/2025 20:00:00;€ € 83,50
25/05/2025 19:00:00;€ € 70,65
25/05/2025 18:00:00;€ € 7,81
25/05/2025 17:00:00;€ € -0,04
25/05/2025 16:00:00;€ € -16,38
25/05/2025 15:00:00;€ € -21,12
25/05/2025 14:00:00;€ € -26,09
25/05/2025 13:00:00;€ € -24,21
25/05/2025 12:00:00;€ € -13,40
25/05/2025 11:00:00;€ € -7,22
25/05/2025 10:00:00;€ € -2,69
25/05/2025 9:00:00;€ € -0,32
25/05/2025 8:00:00;€ € 0,02
25/05/2025 7:00:00;€ € 0,83
25/05/2025 6:00:00;€ € 0,81
25/05/2025 5:00:00;€ € 2,06
25/05/2025 4:00:00;€ € 3,91
25/05/2025 3:00:00;€ € 8,39
25/05/2025 2:00:00;€ € 14,10
25/05/2025 1:00:00;€ € 19,65
25/05/2025 0:00:00;€ € 22,01
24/05/2025 23:00:00;€ € 67,23
24/05/2025 22:00:00;€ € 85,00
24/05/2025 21:00:00;€ € 94,82
24/05/2025 20:00:00;€ € 95,09
24/05/2025 19:00:00;€ € 92,58
24/05/2025 18:00:00;€ € 72,83
24/05/2025 17:00:00;€ € 44,47
24/05/2025 16:00:00;€ € 5,67
24/05/2025 15:00:00;€ € 0,93
24/05/2025 14:00:00;€ € -0,08
24/05/2025 13:00:00;€ € -0,11
24/05/2025 12:00:00;€ € -0,08
24/05/2025 11:00:00;€ € -0,06
24/05/2025 10:00:00;€ € 0,00
24/05/2025 9:00:00;€ € 12,26
24/05/2025 8:00:00;€ € 46,21
24/05/2025 7:00:00;€ € 62,01
24/05/2025 6:00:00;€ € 61,36
24/05/2025 5:00:00;€ € 62,50
24/05/2025 4:00:00;€ € 68,67
