Date;Euro
30/04/2023 23:00:00;€ € 108,71
30/04/2023 22:00:00;€ € 117,12
30/04/2023 21:00:00;€ € 122,20
30/04/2023 20:00:00;€ € 121,10
30/04/2023 19:00:00;€ € 106,89
30/04/2023 18:00:00;€ € 96,66
30/04/2023 17:00:00;€ € 70,57
30/04/2023 16:00:00;€ € 14,00
30/04/2023 15:00:00;€ € 1,71
30/04/2023 14:00:00;€ € 26,78
30/04/2023 13:00:00;€ € 43,33
30/04/2023 12:00:00;€ € 85,00
30/04/2023 11:00:00;€ € 48,01
30/04/2023 10:00:00;€ € 27,70
30/04/2023 9:00:00;€ € 50,00
30/04/2023 8:00:00;€ € 75,00
30/04/2023 7:00:00;€ € 82,00
30/04/2023 6:00:00;€ € 85,20
30/04/2023 5:00:00;€ € 80,17
30/04/2023 4:00:00;€ € 78,90
30/04/2023 3:00:00;€ € 85,43
30/04/2023 2:00:00;€ € 88,38
30/04/2023 1:00:00;€ € 91,09
30/04/2023 0:00:00;€ € 99,28
29/04/2023 23:00:00;€ € 110,00
29/04/2023 22:00:00;€ € 115,57
29/04/2023 21:00:00;€ € 120,00
29/04/2023 20:00:00;€ € 116,45
29/04/2023 19:00:00;€ € 116,57
29/04/2023 18:00:00;€ € 100,10
29/04/2023 17:00:00;€ € 85,00
29/04/2023 16:00:00;€ € 80,00
29/04/2023 15:00:00;€ € 69,05
29/04/2023 14:00:00;€ € 66,20
29/04/2023 13:00:00;€ € 84,55
29/04/2023 12:00:00;€ € 82,23
29/04/2023 11:00:00;€ € 92,87
29/04/2023 10:00:00;€ € 103,59
29/04/2023 9:00:00;€ € 106,61
29/04/2023 8:00:00;€ € 115,64
29/04/2023 7:00:00;€ € 109,40
29/04/2023 6:00:00;€ € 103,24
29/04/2023 5:00:00;€ € 102,75
29/04/2023 4:00:00;€ € 101,24
29/04/2023 3:00:00;€ € 105,00
29/04/2023 2:00:00;€ € 106,10
29/04/2023 1:00:00;€ € 108,56
29/04/2023 0:00:00;€ € 115,59
28/04/2023 23:00:00;€ € 105,48
28/04/2023 22:00:00;€ € 116,71
28/04/2023 21:00:00;€ € 124,34
